상품명,상품코드,옵션 스타일,옵션 추가금액,옵션 표시방식,옵션사용,옵션세트명,품목명,품목코드
스프러스 집성판솔리드,P0000BFB,,0,S,Y,,30T x 1220 x 2440,P0000BFB000E
스프러스 집성판솔리드,P0000BFB,,0,S,Y,,45T x 1220 x 2440,P0000BFB000F
스프러스 집성판솔리드,P0000BFB,,0,S,Y,,주문재 상품,P0000BFB000G
라디에타파인솔리드,P0000BFA,,0,S,Y,,12T x 1220 x 2440 (양면유절),P0000BFA000A
라디에타파인솔리드,P0000BFA,,0,S,Y,,15T x 1220 x 2440 (양면유절),P0000BFA000B
라디에타파인솔리드,P0000BFA,,0,S,Y,,18T x 1220 x 2440 (양면유절),P0000BFA000C
라디에타파인솔리드,P0000BFA,,0,S,Y,,24T x 1220 x 2440 (양면유절),P0000BFA000D
라디에타파인솔리드,P0000BFA,,0,S,Y,,30T x 1220 x 2440 (양면유절),P0000BFA000E
라디에타파인솔리드,P0000BFA,,0,S,Y,,12T x 1220 x 2440 (양면무절),P0000BFA000F
라디에타파인솔리드,P0000BFA,,0,S,Y,,15T x 1220 x 2440 (양면무절),P0000BFA000G
라디에타파인솔리드,P0000BFA,,0,S,Y,,18T x 1220 x 2440 (양면무절),P0000BFA000H
라디에타파인솔리드,P0000BFA,,0,S,Y,,24T x 1220 x 2440 (양면무절),P0000BFA000I
라디에타파인솔리드,P0000BFA,,0,S,Y,,30T x 1220 x 2440 (양면무절),P0000BFA000J
라디에타파인솔리드,P0000BFA,,0,S,Y,,12T x 1220 x 2440 (일면무절),P0000BFA000K
라디에타파인솔리드,P0000BFA,,0,S,Y,,15T x 1220 x 2440 (일면무절),P0000BFA000L
라디에타파인솔리드,P0000BFA,,0,S,Y,,18T x 1220 x2440 (일면무절),P0000BFA000M
라디에타파인솔리드,P0000BFA,,0,S,Y,,24T x 1220 x 2440 (일면무절),P0000BFA000N
라디에타파인솔리드,P0000BFA,,0,S,Y,,30T x 1220 x 2440 (일면무절),P0000BFA000O
삼나무 집성판솔리드,P0000BEZ,,0,S,Y,,12T x 1220 x 2440,P0000BEZ000A
삼나무 집성판솔리드,P0000BEZ,,0,S,Y,,15T x 1220 x 2440,P0000BEZ000B
삼나무 집성판솔리드,P0000BEZ,,0,S,Y,,18T x 1220 x 2440,P0000BEZ000C
삼나무 집성판솔리드,P0000BEZ,,0,S,Y,,24T x 1220 x 2440,P0000BEZ000D
삼나무 집성판솔리드,P0000BEZ,,0,S,Y,,30T x 1220 x 2440,P0000BEZ000E
삼나무 집성판솔리드,P0000BEZ,,0,S,Y,,18T x 300 x 2440,P0000BEZ000F
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,12T x 1220 x 2440 (솔),P0000BEY000A
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,15T x 1220 x 2440 (솔),P0000BEY000B
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,18T x 1220 x 2440 (솔),P0000BEY000C
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,24T x 1220 x 2440 (솔),P0000BEY000D
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,30T x 1220 x 2440 (솔),P0000BEY000E
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,-----,P0000BEY000F
레드파인 집성판솔리드,P0000BEY,,0,S,Y,,특가할인,P0000BEY000G
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,12T x 1220 x 2440 (유절),P0000BEX000A
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,15T x 1220 x 2440 (유절),P0000BEX000B
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,18T x 1220 x 2440 (유절),P0000BEX000C
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,24T x 1220 x 2440 (유절),P0000BEX000D
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,30T x 1220 x 2440 (유절),P0000BEX000E
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,--------,P0000BEX000F
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,15T x 1220 x 2440 (무절),P0000BEX000G
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,18T x 1220 x 2440 (무절),P0000BEX000H
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,24T x 1220 x 2440 (무절),P0000BEX000I
히노끼(편백) 집성판솔리드(유절/무절),P0000BEX,,0,S,Y,,주문재상품,P0000BEX000J
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,18T x 1220 x 2440,P0000BEW000A
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,-------------------,P0000BEW000B
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,12T x 910 x 2400,P0000BEW000C
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,15T x 910 x 2400,P0000BEW000D
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,18T x 910 x 2400,P0000BEW000E
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,24T x 910 x 2400,P0000BEW000F
라왕 집성판사이드핑거,P0000BEW,,0,S,Y,,30T x 910 x 2400,P0000BEW000G
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,12T x 915 x 2300,P0000BEV000A
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,15T x 915 x 2300,P0000BEV000B
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,18T x 915 x 2300,P0000BEV000C
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,24T x 915 x 2300,P0000BEV000D
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,30T x 915 x 2300,P0000BEV000E
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,-------------------,P0000BEV000F
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,15T x 1220 x 2440,P0000BEV000G
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,18T x 1220 x 2440,P0000BEV000H
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,24T x 1220 x 2440,P0000BEV000I
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,30T x 1220 x 2440,P0000BEV000J
오크 집성판사이드핑거,P0000BEV,,0,S,Y,,10장 이상 구매시 추가할인,P0000BEV000K
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,15T x 1220 x 2440 (유절),P0000BEU000A
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,18T x 1220 x 2440 (유절),P0000BEU000B
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,24T x 1220 x 2440 (유절),P0000BEU000C
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,30T x 1220 x 2440 (유절),P0000BEU000D
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,------------------,P0000BEU000E
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,15T x 1220 x 2440 (무절),P0000BEU000F
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,18T x 1220 x 2440 (무절),P0000BEU000G
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,24T x 1220 x 2440 (무절),P0000BEU000H
아카시아 집성판사이드핑거(유절&무절),P0000BEU,,0,S,Y,,30T x 1220 x 2440 (무절),P0000BEU000I
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,12T x 1220 x 2440 (유절),P0000BET000A
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,15T x 1220 x 2440 (유절),P0000BET000B
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,18T x 1220 x 2440 (유절),P0000BET000C
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,24T x 1220 x 2440 (유절),P0000BET000D
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,30T x 1220 x 2300 (유절),P0000BET000E
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,12T x 1220 x 2440 (무절),P0000BET000F
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,15T x 1220 x 2440 (무절),P0000BET000G
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,18T x 1220 x 2440 (무절),P0000BET000H
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,24T x 1220 x 2440 (무절),P0000BET000I
히노끼(편백) 집성판사이드핑거(유절/무절),P0000BET,,0,S,Y,,30T x 1220 x 2440 (무절),P0000BET000J
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(싸이드핑거) 12T x 1220 x 2440,P0000BES000A
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(싸이드핑거) 15T x 1220 x 2440,P0000BES000B
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(싸이드핑거) 18T x 1220 x 2440,P0000BES000C
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(싸이드핑거) 24T x 1220 x 2440,P0000BES000D
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(싸이드핑거) 30T x 1220 x 2440,P0000BES000E
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(탑핑거) 12T x 1220 x 2440,P0000BES000F
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(탑핑거) 15T x 1220 x 2440,P0000BES000G
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(탑핑거) 18T x 1220 x 2440,P0000BES000H
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(탑핑거) 24T x 1220 x 2440,P0000BES000I
고무나무 집성판탑핑거,P0000BES,,0,S,Y,,(탑핑거) 30T x 1220 x 2440,P0000BES000J
버치(자작나무) 집성판사이드핑거,P0000BER,,0,S,Y,,18T x 1220 x 2440,P0000BER000A
버치(자작나무) 집성판사이드핑거,P0000BER,,0,S,Y,,24T x 1220 x 2440,P0000BER000B
버치(자작나무) 집성판사이드핑거,P0000BER,,0,S,Y,,30T x 1220 x 2440,P0000BER000C
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,12T x 915 x 2300,P0000BEQ000A
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,15T x 915 x 2300,P0000BEQ000B
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,18T x 915 x 2300,P0000BEQ000C
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,24T x 915 x 2300,P0000BEQ000D
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,30T x 915 x 2300,P0000BEQ000E
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,-------------------,P0000BEQ000F
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,15T x 1220 x 2440,P0000BEQ000G
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,18T x 1220 x 2440,P0000BEQ000H
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,24T x 1220 x 2440,P0000BEQ000I
브라운 애쉬 집성판사이드핑거,P0000BEQ,,0,S,Y,,30T x 1220 x 2440,P0000BEQ000J
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,12T x 915 x 2300,P0000BEO000A
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,15T x 915 x 2300,P0000BEO000B
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,18T x 915 x 2300,P0000BEO000C
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,24T x 915 x 2300,P0000BEO000D
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,30T x 915 x 2300,P0000BEO000E
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,12T x 1220 x 2440,P0000BEO000F
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,15T x 1220 x 2440,P0000BEO000G
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,18T x 1220 x 2440,P0000BEO000H
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,24T x 1220 x 2440,P0000BEO000I
라디에타파인 집성판탑핑거,P0000BEO,,0,S,Y,,30T x 1220 x 2440,P0000BEO000J
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,1” X 4” (19mm X 89mm),P0000BEL000A
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,1” X 6” (19mm X 140mm),P0000BEL000B
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,1” X 8” (19mm X 184mm),P0000BEL000C
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,1” X 10” (19mm X 235mm),P0000BEL000D
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,1” X 12” (19mm X 286mm),P0000BEL000E
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,----------,P0000BEL000F
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,2” X 2” (38mm X 38mm),P0000BEL000G
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,2” X 4” (38mm X 89mm),P0000BEL000H
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,2” X 6” (38mm X 140mm),P0000BEL000I
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,2” X 8” (38mm X 184mm),P0000BEL000J
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,2” X 10” (38mm X 235mm),P0000BEL000K
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,2” X 12” (38mm X 286mm),P0000BEL000L
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,-----------,P0000BEL000M
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,60mm X 60mm,P0000BEL000N
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,70mm X 70mm,P0000BEL000O
마감용 구조재인테리어등급,P0000BEL,,0,S,Y,,90mm X 90mm,P0000BEL000P
OSB (내장용)1220 x 2440mm,P0000BEK,,0,S,Y,,8T X 1220 X 2440 (내장용),P0000BEK000A
OSB (내장용)1220 x 2440mm,P0000BEK,,0,S,Y,,11.1T X 1220 X 2440 (내장용),P0000BEK000B
OSB (내장용)1220 x 2440mm,P0000BEK,,0,S,Y,,18.3T X 1220 X 2440 (바닥용),P0000BEK000C
방부목각재/데크재,P0000BEI,,0,S,Y,,방부목 데크 25mm X 140mm,P0000BEI000A
방부목각재/데크재,P0000BEI,,0,S,Y,,방부목 데크 21mm X 120mm,P0000BEI000B
방부목각재/데크재,P0000BEI,,0,S,Y,,방부목 데크 15mm X 95mm,P0000BEI000C
방부목각재/데크재,P0000BEI,,0,S,Y,,2” X 2” (38mm X 38mm),P0000BEI000D
방부목각재/데크재,P0000BEI,,0,S,Y,,2” X 4” (38mm X 89mm),P0000BEI000E
방부목각재/데크재,P0000BEI,,0,S,Y,,2” X 6” (38mm X 140mm),P0000BEI000F
방부목각재/데크재,P0000BEI,,0,S,Y,,2” X 8” (38mm X 184mm),P0000BEI000G
방부목각재/데크재,P0000BEI,,0,S,Y,,2” X 10” (38mm X 235mm),P0000BEI000H
방부목각재/데크재,P0000BEI,,0,S,Y,,2” X 12” (38mm X 285mm),P0000BEI000I
방부목각재/데크재,P0000BEI,,0,S,Y,,4” X 4” (90mm X 90mm),P0000BEI000J
방부목각재/데크재,P0000BEI,,0,S,Y,,5” X 5” 크로바(120mm X 120mm),P0000BEI000K
방부목각재/데크재,P0000BEI,,0,S,Y,,6” X 6” 크로바(140mm X 140mm),P0000BEI000L
코아합판1220 x 2440mm,P0000BEH,,0,S,Y,,(연질)알비자 18Tx1220x2440mm,P0000BEH000A
코아합판1220 x 2440mm,P0000BEH,,0,S,Y,,(강질) 라왕 18Tx1220x2440mm,P0000BEH000B
태고합판1220 x 2440mm,P0000BEG,,0,S,Y,,태고 12T x 910 x 1820mm,P0000BEG000A
태고합판1220 x 2440mm,P0000BEG,,0,S,Y,,태고 12T x 1220 x 2440mm,P0000BEG000B
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 4T (S/BB) 러시아,P0000BEF000A
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 6T (S/BB) 러시아,P0000BEF000B
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 9T (S/BB) 러시아,P0000BEF000C
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 12T (S/BB) 러시아,P0000BEF000D
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 15T (S/BB) 러시아,P0000BEF000E
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 18T (S/BB) 러시아,P0000BEF000F
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 21T (S/BB) 러시아,P0000BEF000G
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 24T (S/BB) 러시아,P0000BEF000H
자작합판1220 x 2440mm,P0000BEF,,0,S,Y,,자작 합판 30T (S/BB) 러시아,P0000BEF000I
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,2.7T x 1220 x 2440 동남아산 (일반),P0000BEE000A
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,4.6T x 1220 x 2440 동남아산 (알비자),P0000BEE000B
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,4.6T x 1220 x 2440 콤비,P0000BEE000C
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,4.6T x 1220 x 2440 동남아산 (고급),P0000BEE000D
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,8.5T x 1220 x 2440 콤비,P0000BEE000E
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,8.5T x 1220 x 2440 동남아산 (일반),P0000BEE000F
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,11.5T x 1220 x 2440 콤비,P0000BEE000G
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,11.5T x 1220 x 2440 동남아산 (일반),P0000BEE000H
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,11.5T x 1220 x 2440 동남아산 (고급),P0000BEE000I
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,14.5T x 1220 x 2440 동남아산 (고급),P0000BEE000J
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,17.5T x 1220 x 2440 동남아산 (고급),P0000BEE000K
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,8.5T x 1220 x 2440 베트남산 (MLH),P0000BEE000L
일반합판(수입산) 4*81220x2440mm,P0000BEE,,0,S,Y,,11.5T x 1220 x 2440 베트남산 (MLH),P0000BEE000M
미송합판(유절)1220 x 2440mm,P0000BED,,0,S,Y,,미송합판 4.8T,P0000BED000A
미송합판(유절)1220 x 2440mm,P0000BED,,0,S,Y,,미송합판 7.5T,P0000BED000B
미송합판(유절)1220 x 2440mm,P0000BED,,0,S,Y,,미송합판 8.5T,P0000BED000C
미송합판(유절)1220 x 2440mm,P0000BED,,0,S,Y,,미송합판 12T,P0000BED000D
미송합판(유절)1220 x 2440mm,P0000BED,,0,S,Y,,미송합판 15T,P0000BED000E
미송합판(유절)1220 x 2440mm,P0000BED,,0,S,Y,,미송합판 18T,P0000BED000F
오징어합판 (요꼬합판)1220 x 2440mm,P0000BEC,,0,S,Y,,4T X 1220mm X 2440mm,P0000BEC000A
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,2.7T 일반 MDF,P0000BEB000A
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,4.5T 일반 MDF,P0000BEB000B
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,6T 일반 MDF,P0000BEB000C
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,9T 일반 MDF,P0000BEB000F
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,12T 일반 MDF,P0000BEB000G
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,15T 일반 MDF,P0000BEB000P
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,18T 일반 MDF,P0000BEB000Q
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,25T 일반 MDF,P0000BEB000R
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,30T 일반 MDF,P0000BEB000S
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,6T 고밀도 MDF,P0000BEB000T
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,9T 고밀도 MDF,P0000BEB000U
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,12T 고밀도 MDF,P0000BEB000V
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,15T 고밀도 MDF,P0000BEB000W
MDF1220 x 2440mm,P0000BEB,,0,S,Y,,18T 고밀도 MDF,P0000BEB000X